station;heure;temperature;humidity
ParcST;2025-09-30 21:00:00;14.569;71.44966666666666
ParcST;2025-09-30 22:00:00;14.169666666666666;72.8935
ParcST;2025-09-30 23:00:00;13.605666666666666;76.00866666666666
ParcST;2025-10-01 00:00:00;13.007833333333332;77.65516666666666
ParcST;2025-10-01 01:00:00;12.029000000000002;81.72516666666667
ParcST;2025-10-01 02:00:00;12.465166666666667;79.90483333333334
ParcST;2025-10-01 03:00:00;12.045333333333334;81.74916666666667
ParcST;2025-10-01 04:00:00;11.548333333333332;84.209
ParcST;2025-10-01 05:00:00;11.447333333333333;82.14566666666667
ParcST;2025-10-01 06:00:00;10.890833333333333;83.954
ParcST;2025-10-01 07:00:00;10.634333333333332;85.02416666666666
ParcST;2025-10-01 08:00:00;11.243666666666668;85.51483333333333
ParcST;2025-10-01 09:00:00;11.8715;83.19533333333332
ParcST;2025-10-01 10:00:00;12.995666666666667;76.96783333333333
ParcST;2025-10-01 11:00:00;13.701666666666668;71.4665
ParcST;2025-10-01 12:00:00;14.517166666666668;65.25733333333334
ParcST;2025-10-01 13:00:00;15.270333333333333;61.637499999999996
ParcST;2025-10-01 14:00:00;16.141166666666667;57.64533333333333
ParcST;2025-10-01 15:00:00;16.252333333333333;56.19116666666667
ParcST;2025-10-01 16:00:00;16.0855;56.877166666666675
ParcST;2025-10-01 17:00:00;15.854999999999999;56.353833333333334
ParcST;2025-10-01 18:00:00;14.676499999999999;57.82333333333333
ParcST;2025-10-01 19:00:00;13.693833333333332;60.81216666666666
ParcST;2025-10-01 20:00:00;13.008000000000001;64.90516666666666
ParcST;2025-10-01 21:00:00;12.638166666666669;65.78583333333333
ParcST;2025-10-01 22:00:00;12.2515;66.66233333333334
ParcST;2025-10-01 23:00:00;11.774833333333333;65.02883333333334
ParcST;2025-10-02 00:00:00;10.691166666666668;67.51083333333334
ParcST;2025-10-02 01:00:00;9.792333333333334;70.13433333333334
ParcST;2025-10-02 02:00:00;9.204500000000001;72.53366666666666
ParcST;2025-10-02 03:00:00;8.8085;72.89116666666666
ParcST;2025-10-02 04:00:00;8.468666666666666;72.6145
ParcST;2025-10-02 05:00:00;7.9991666666666665;74.40599999999999
ParcST;2025-10-02 06:00:00;7.3385;78.43583333333333
ParcST;2025-10-02 07:00:00;5.868166666666667;84.38233333333334
ParcST;2025-10-02 08:00:00;7.767166666666667;79.03033333333333
ParcST;2025-10-02 09:00:00;9.324;73.10783333333335
ParcST;2025-10-02 10:00:00;10.124166666666666;70.853
ParcST;2025-10-02 11:00:00;10.987666666666668;68.9355
ParcST;2025-10-02 12:00:00;11.912166666666666;63.481833333333334
ParcST;2025-10-02 13:00:00;13.136333333333333;63.1975
ParcST;2025-10-02 14:00:00;13.921833333333334;60.46233333333333
ParcST;2025-10-02 15:00:00;14.289499999999999;57.28933333333333
ParcST;2025-10-02 16:00:00;14.3775;54.806333333333335
ParcST;2025-10-02 17:00:00;14.509166666666667;52.14533333333333
ParcST;2025-10-02 18:00:00;13.6855;58.55166666666667
ParcST;2025-10-02 19:00:00;12.138333333333334;61.23283333333333
ParcST;2025-10-02 20:00:00;11.369666666666667;64.483
ParcST;2025-10-02 21:00:00;10.597166666666666;68.50216666666667
ParcST;2025-10-02 22:00:00;7.9736666666666665;78.68833333333333
ParcST;2025-10-02 23:00:00;6.851166666666667;83.42399999999999
ParcST;2025-10-03 00:00:00;6.089333333333333;85.889
ParcST;2025-10-03 01:00:00;5.453500000000001;87.42833333333333
ParcST;2025-10-03 02:00:00;4.908166666666666;89.074
ParcST;2025-10-03 03:00:00;4.532;89.98200000000001
ParcST;2025-10-03 04:00:00;4.5795;90.58416666666666
ParcST;2025-10-03 05:00:00;4.868666666666667;90.818
ParcST;2025-10-03 06:00:00;5.278;90.42133333333334
ParcST;2025-10-03 07:00:00;5.615666666666667;90.4645
ParcST;2025-10-03 08:00:00;7.057166666666667;88.5125
ParcST;2025-10-03 09:00:00;7.376333333333334;88.1175
ParcST;2025-10-03 10:00:00;9.221;83.77383333333334
ParcST;2025-10-03 11:00:00;11.158833333333334;77.46783333333333
ParcST;2025-10-03 12:00:00;11.685833333333333;74.66583333333334
ParcST;2025-10-03 13:00:00;12.814833333333333;72.59966666666666
ParcST;2025-10-03 14:00:00;13.248666666666667;71.54783333333334
ParcST;2025-10-03 15:00:00;14.149666666666667;68.84433333333334
ParcST;2025-10-03 16:00:00;14.851999999999999;66.20416666666667
ParcST;2025-10-03 17:00:00;14.760333333333334;67.198
ParcST;2025-10-03 18:00:00;14.253666666666668;69.66850000000001
ParcST;2025-10-03 19:00:00;12.850833333333334;76.90166666666667
ParcST;2025-10-03 20:00:00;12.191166666666668;79.10516666666666
ParcST;2025-10-03 21:00:00;11.944833333333333;79.371
ParcST;2025-10-03 22:00:00;11.576500000000001;82.01666666666667
ParcST;2025-10-03 23:00:00;11.374166666666667;83.02816666666666
ParcST;2025-10-04 00:00:00;11.1185;84.72883333333333
ParcST;2025-10-04 01:00:00;11.130666666666668;85.722
ParcST;2025-10-04 02:00:00;11.353833333333334;86.0225
ParcST;2025-10-04 03:00:00;11.799166666666666;86.199
ParcST;2025-10-04 04:00:00;12.227333333333334;86.28699999999999
ParcST;2025-10-04 05:00:00;12.267666666666665;85.93266666666666
ParcST;2025-10-04 06:00:00;12.271500000000001;84.72
ParcST;2025-10-04 07:00:00;12.7505;80.73966666666666
ParcST;2025-10-04 08:00:00;13.609499999999999;74.7115
ParcST;2025-10-04 09:00:00;14.804166666666667;70.633
ParcST;2025-10-04 10:00:00;16.284000000000002;61.3645
ParcST;2025-10-04 11:00:00;17.268333333333334;58.959333333333326
ParcST;2025-10-04 12:00:00;18.754833333333334;58.783500000000004
ParcST;2025-10-04 13:00:00;19.2105;56.93616666666667
ParcST;2025-10-04 14:00:00;17.88266666666667;66.81883333333333
ParcST;2025-10-04 15:00:00;16.494666666666667;78.58766666666666
ParcST;2025-10-04 16:00:00;14.971833333333334;77.53383333333333
ParcST;2025-10-04 17:00:00;13.684;73.02983333333333
ParcST;2025-10-04 18:00:00;12.7385;67.905
ParcST;2025-10-04 19:00:00;12.505166666666668;64.87533333333333
ParcST;2025-10-04 20:00:00;12.025333333333334;67.86583333333333
ParcST;2025-10-04 21:00:00;11.682;71.10366666666667
ParcST;2025-10-04 22:00:00;10.8885;73.86933333333333
ParcST;2025-10-04 23:00:00;9.725666666666667;79.79633333333334
ParcST;2025-10-05 00:00:00;10.727833333333335;71.28949999999999
ParcST;2025-10-05 01:00:00;10.744333333333335;68.93616666666667
