station;heure;temperature;humidity
pierre de savoie;2025-05-14 06:00:00;23.39735764604156;40.63502962793418
pierre de savoie;2025-05-14 07:00:00;23.339055466544597;40.65893542890567
pierre de savoie;2025-05-14 08:00:00;23.330510414282443;40.66346227206835
pierre de savoie;2025-05-14 09:00:00;23.355522494341447;40.669108110170136
pierre de savoie;2025-05-14 10:00:00;23.410709290201165;40.68691030238295
pierre de savoie;2025-05-14 11:00:00;23.461000483202366;40.695811398489354
pierre de savoie;2025-05-14 12:00:00;23.47150377660792;40.68085755703059
pierre de savoie;2025-05-14 13:00:00;23.469233997100787;40.656137941557944
pierre de savoie;2025-05-14 14:00:00;23.497940032043946;40.67343149970753
pierre de savoie;2025-05-14 15:00:00;23.605643294931465;40.716665395081506
pierre de savoie;2025-05-14 16:00:00;23.767198189262732;40.68996210676229
pierre de savoie;2025-05-14 17:00:00;23.874011342539614;40.64799979654637
pierre de savoie;2025-05-14 18:00:00;23.942549782558938;40.59510185397116
pierre de savoie;2025-05-14 19:00:00;23.97192339971008;40.48778006663107
pierre de savoie;2025-05-14 20:00:00;23.96880801607283;40.40563566542051
pierre de savoie;2025-05-14 21:00:00;23.947445385417456;40.31280994888228
pierre de savoie;2025-05-14 22:00:00;23.93186846723125;40.22303603672338
pierre de savoie;2025-05-14 23:00:00;23.89848935683223;40.1599654128837
pierre de savoie;2025-05-15 00:00:00;23.841967396556544;40.09384298466468
pierre de savoie;2025-05-15 01:00:00;23.78143994303298;40.043488212405585
pierre de savoie;2025-05-15 02:00:00;23.722247653925383;40.02339716690827
pierre de savoie;2025-05-15 03:00:00;23.654599323516695;39.96643015182727
pierre de savoie;2025-05-15 04:00:00;23.5802751710282;39.96388698151115
pierre de savoie;2025-05-15 05:00:00;23.49081915515882;39.93540347397065
pierre de savoie;2025-05-15 06:00:00;23.40447852292668;39.90056204063986
pierre de savoie;2025-05-15 07:00:00;23.381335673050028;39.93947254647644
pierre de savoie;2025-05-15 08:00:00;23.403143358510725;39.960021362630656
pierre de savoie;2025-05-15 09:00:00;23.43474224968846;39.97482261387045
pierre de savoie;2025-05-15 10:00:00;23.45922026398108;39.97955291065843
pierre de savoie;2025-05-15 11:00:00;23.483253223468378;39.98840314335851
pierre de savoie;2025-05-15 12:00:00;23.501945525291827;39.99786373693446
pierre de savoie;2025-05-15 13:00:00;23.54689606062918;40.04094504208947
pierre de savoie;2025-05-15 14:00:00;23.617659774675108;40.0920627654434
pierre de savoie;2025-05-15 15:00:00;23.745479514763105;40.13061722743572
pierre de savoie;2025-05-15 16:00:00;23.916380560006104;40.159609369039444
pierre de savoie;2025-05-15 17:00:00;24.050253045446453;40.1818366776023
pierre de savoie;2025-05-15 18:00:00;24.155285979502054;40.1205462729839
pierre de savoie;2025-05-15 19:00:00;24.236820019836728;40.07232776379034
pierre de savoie;2025-05-15 20:00:00;24.350041962310215;40.026855878538186
pierre de savoie;2025-05-15 21:00:00;24.434780397243205;39.931080084433255
pierre de savoie;2025-05-15 22:00:00;24.459258411535824;39.78789959563592
