station_abbr;tre200h0;tre200hn;tre200hx;tre005h0;tre005hn;ure200h0;pva200h0;tde200h0;prestah0;pp0qffh0;pp0qnhh0;ppz700h0;ppz850h0;fkl010h1;dkl010h0;fkl010h0;fu3010h0;fu3010h1;fkl010h3;fu3010h3;wcc006h0;fve010h0;rre150h0;htoauths;gre000h0;oli000h0;olo000h0;osr000h0;ods000h0;sre000h0;erefaoh0;timestamp;year;month;month_str
MAH;18.1;18.0;18.4;;;77.8;16.2;14.2;964.2;1014.3;1015.6;;;6.4;213;3.4;12.2;23.0;5.9;21.2;;;0.0;;2;;;;1;0;0.022;2025-06-06 02:00:00;2025;6;June
MAH;18.0;17.6;18.3;;;75.0;15.5;13.5;964.6;1014.7;1016.0;;;11.3;215;4.2;15.1;40.7;10.6;38.2;;;0.0;;2;;;;1;0;0.029;2025-06-06 03:00:00;2025;6;June
MAH;16.9;16.3;17.4;;;82.4;15.8;13.8;964.9;1015.3;1016.4;;;7.8;208;3.7;13.3;28.1;7.6;27.4;;;0.0;;5;;;;4;0;0.017;2025-06-06 04:00:00;2025;6;June
MAH;16.7;16.2;17.0;;;82.0;15.5;13.6;965.0;1015.4;1016.5;;;5.5;213;3.1;11.2;19.8;5.4;19.4;;;0.0;;59;;;;28;25;0.048;2025-06-06 05:00:00;2025;6;June
MAH;18.3;17.4;19.1;;;74.7;15.7;13.8;965.2;1015.3;1016.7;;;7.0;214;3.2;11.5;25.2;6.7;24.1;;;0.0;;231;;;;74;58;0.141;2025-06-06 06:00:00;2025;6;June
MAH;18.9;18.6;19.0;;;71.3;15.5;13.5;965.4;1015.5;1016.9;;;8.1;218;4.5;16.2;29.2;8.0;28.8;;;0.0;;114;;;;110;0;0.131;2025-06-06 07:00:00;2025;6;June
MAH;18.2;17.5;18.6;;;74.9;15.7;13.7;966.1;1016.3;1017.6;;;7.4;217;4.1;14.8;26.6;7.1;25.6;;;0.0;;68;;;;67;0;0.101;2025-06-06 08:00:00;2025;6;June
MAH;17.5;17.4;17.5;;;86.7;17.3;15.2;966.7;1017.1;1018.3;;;5.7;205;2.8;10.1;20.5;5.6;20.2;;;0.6;;90;;;;89;0;0.081;2025-06-06 09:00:00;2025;6;June
MAH;17.4;17.0;17.9;;;89.7;17.8;15.7;967.0;1017.4;1018.6;;;5.4;220;2.0;7.2;19.4;5.3;19.1;;;0.0;;105;;;;101;0;0.084;2025-06-06 10:00:00;2025;6;June
MAH;18.0;17.5;18.7;;;87.3;18.0;15.8;966.9;1017.2;1018.5;;;5.7;185;3.5;12.6;20.5;5.5;19.8;;;0.0;;259;;;;248;0;0.168;2025-06-06 11:00:00;2025;6;June
MAH;20.3;19.0;20.9;;;78.6;18.7;16.4;966.4;1016.3;1018.0;;;6.5;188;3.7;13.3;23.4;6.3;22.7;;;0.0;;477;;;;384;6;0.309;2025-06-06 12:00:00;2025;6;June
MAH;21.0;20.5;21.4;;;73.7;18.3;16.1;966.1;1015.8;1017.6;;;6.0;200;3.3;11.9;21.6;5.9;21.2;;;0.0;;266;;;;257;0;0.211;2025-06-06 13:00:00;2025;6;June
MAH;21.5;20.7;22.7;;;73.4;18.8;16.5;965.8;1015.4;1017.3;;;5.0;186;3.0;10.8;18.0;4.7;16.9;;;0.0;;485;;;;303;16;0.329;2025-06-06 14:00:00;2025;6;June
MAH;23.0;22.7;24.0;;;63.9;17.9;15.8;964.9;1014.1;1016.4;;;6.3;207;3.3;11.9;22.7;6.2;22.3;;;0.0;;437;;;;208;26;0.326;2025-06-06 15:00:00;2025;6;June
MAH;23.1;21.8;24.4;;;62.0;17.5;15.4;963.9;1013.1;1015.3;;;9.2;198;5.2;18.7;33.1;9.1;32.8;;;0.0;;246;;;;139;13;0.248;2025-06-06 16:00:00;2025;6;June
MAH;19.7;17.9;21.7;;;78.2;17.8;15.7;964.6;1014.4;1016.0;;;11.9;263;3.0;10.8;42.8;11.3;40.7;;;4.7;;23;;;;22;0;0.065;2025-06-06 17:00:00;2025;6;June
MAH;17.8;17.7;18.1;;;92.0;18.8;16.5;964.5;1014.7;1016.0;;;5.6;103;2.0;7.2;20.2;5.3;19.1;;;0.7;;54;;;;37;7;0.046;2025-06-06 18:00:00;2025;6;June
MAH;18.3;18.2;18.5;;;85.0;17.9;15.8;964.4;1014.5;1015.9;;;9.7;200;4.0;14.4;34.9;9.5;34.2;;;0.5;;13;;;;12;0;0.048;2025-06-06 19:00:00;2025;6;June
MAH;18.4;17.5;19.3;;;83.2;17.5;15.4;965.2;1015.3;1016.7;;;11.6;201;3.8;13.7;41.8;11.2;40.3;;;0.2;;4;;;;3;0;0.017;2025-06-06 20:00:00;2025;6;June
MAH;17.0;16.7;17.3;;;96.6;18.7;16.5;965.8;1016.2;1017.3;;;4.7;209;2.0;7.2;16.9;4.6;16.6;;;1.8;;3;;;;1;0;-0.003;2025-06-06 21:00:00;2025;6;June
MAH;16.6;16.3;16.9;;;99.0;18.7;16.5;965.5;1016.0;1017.0;;;4.4;225;1.8;6.5;15.8;4.4;15.8;;;1.1;;2;;;;1;0;-0.005;2025-06-06 22:00:00;2025;6;June
MAH;16.9;16.6;17.3;;;92.5;17.7;15.6;965.3;1015.8;1016.8;;;5.9;234;1.8;6.5;21.2;5.8;20.9;;;0.6;;1;;;;0;0;-0.001;2025-06-06 23:00:00;2025;6;June
MAH;16.9;16.5;17.1;;;87.9;16.9;14.9;964.9;1015.3;1016.4;;;6.5;243;2.9;10.4;23.4;6.3;22.7;;;4.2;;3;;;;2;0;0.008;2025-06-07 00:00:00;2025;6;June
MAH;15.9;15.6;16.4;;;94.7;17.1;15.0;965.0;1015.6;1016.5;;;6.1;196;3.1;11.2;22.0;5.9;21.2;;;3.8;;2;;;;1;0;0.001;2025-06-07 01:00:00;2025;6;June
MAH;15.9;15.6;16.5;;;95.7;17.3;15.2;964.8;1015.4;1016.3;;;5.7;187;2.7;9.7;20.5;5.7;20.5;;;4.3;;2;;;;1;0;-0.001;2025-06-07 02:00:00;2025;6;June
MAH;15.9;15.6;16.3;;;94.8;17.1;15.0;964.8;1015.4;1016.3;;;7.7;205;3.6;13.0;27.7;7.2;25.9;;;0.3;;1;;;;0;0;0.001;2025-06-07 03:00:00;2025;6;June
MAH;15.6;15.5;15.6;;;98.7;17.5;15.4;965.1;1015.7;1016.6;;;6.8;194;3.8;13.7;24.5;6.6;23.8;;;0.1;;2;;;;1;0;-0.003;2025-06-07 04:00:00;2025;6;June
MAH;15.6;15.5;15.6;;;98.1;17.4;15.3;965.2;1015.8;1016.7;;;7.2;192;4.0;14.4;25.9;6.8;24.5;;;0.0;;16;;;;15;0;0.019;2025-06-07 05:00:00;2025;6;June
MAH;15.8;15.6;15.9;;;95.9;17.3;15.2;965.1;1015.7;1016.6;;;7.0;197;3.9;14.0;25.2;6.8;24.5;;;0.0;;90;;;;88;0;0.052;2025-06-07 06:00:00;2025;6;June
MAH;16.4;16.0;16.9;;;93.5;17.4;15.3;965.2;1015.7;1016.7;;;7.0;204;3.3;11.9;25.2;6.8;24.5;;;0.0;;114;;;;112;0;0.074;2025-06-07 07:00:00;2025;6;June
MAH;17.3;17.0;17.7;;;89.5;17.6;15.5;965.2;1015.5;1016.7;;;8.6;202;5.0;18.0;31.0;8.2;29.5;;;0.0;;156;;;;152;0;0.106;2025-06-07 08:00:00;2025;6;June
MAH;18.4;18.2;18.8;;;81.7;17.3;15.3;964.6;1014.7;1016.1;;;11.5;202;6.3;22.7;41.4;11.1;40.0;;;0.0;;345;;;;322;1;0.217;2025-06-07 09:00:00;2025;6;June
MAH;18.1;17.8;18.5;;;80.9;16.7;14.7;964.1;1014.3;1015.5;;;10.9;207;5.8;20.9;39.2;10.9;39.2;;;0.3;;117;;;;115;0;0.12;2025-06-07 10:00:00;2025;6;June
MAH;16.3;15.6;17.3;;;86.9;16.1;14.1;964.7;1015.2;1016.2;;;9.8;237;3.5;12.6;35.3;9.4;33.8;;;2.7;;117;;;;112;0;0.095;2025-06-07 11:00:00;2025;6;June
MAH;18.4;16.8;19.7;;;77.6;16.3;14.4;964.8;1014.9;1016.3;;;10.6;237;4.3;15.5;38.2;10.4;37.4;;;0.0;;677;;;;383;22;0.391;2025-06-07 12:00:00;2025;6;June
MAH;19.5;18.9;20.2;;;70.9;16.1;14.1;964.7;1014.6;1016.2;;;8.2;238;3.0;10.8;29.5;7.7;27.7;;;0.0;;539;;;;394;9;0.349;2025-06-07 13:00:00;2025;6;June
MAH;19.0;18.5;19.6;;;76.1;16.7;14.7;964.9;1014.9;1016.4;;;7.4;219;3.6;13.0;26.6;7.2;25.9;;;0.0;;257;;;;231;1;0.192;2025-06-07 14:00:00;2025;6;June
MAH;19.6;19.1;20.2;;;67.8;15.4;13.5;965.0;1015.0;1016.5;;;9.9;238;4.4;15.8;35.6;9.7;34.9;;;0.0;;263;;;;236;2;0.217;2025-06-07 15:00:00;2025;6;June
MAH;18.5;18.3;18.7;;;64.3;13.6;11.6;964.9;1015.0;1016.4;;;9.0;246;4.3;15.5;32.4;8.7;31.3;;;0.0;;116;;;;111;0;0.149;2025-06-07 16:00:00;2025;6;June
MAH;18.8;18.5;19.0;;;62.8;13.6;11.6;964.6;1014.7;1016.1;;;8.4;231;4.1;14.8;30.2;8.1;29.2;;;0.0;;174;;;;152;0;0.169;2025-06-07 17:00:00;2025;6;June
MAH;18.9;18.7;19.0;;;61.7;13.5;11.4;964.7;1014.7;1016.2;;;9.7;217;4.5;16.2;34.9;9.0;32.4;;;0.0;;126;;;;89;14;0.147;2025-06-07 18:00:00;2025;6;June
MAH;18.4;18.2;18.6;;;63.5;13.4;11.3;964.5;1014.6;1016.0;;;9.1;209;4.2;15.1;32.8;8.6;31.0;;;0.0;;37;;;;33;0;0.096;2025-06-07 19:00:00;2025;6;June
MAH;17.5;16.8;18.2;;;70.0;14.0;11.9;964.6;1014.9;1016.1;;;10.0;204;3.7;13.3;36.0;9.7;34.9;;;0.0;;4;;;;3;0;0.033;2025-06-07 20:00:00;2025;6;June
MAH;16.6;16.3;17.1;;;82.7;15.6;13.6;965.0;1015.4;1016.5;;;5.6;199;3.4;12.2;20.2;5.4;19.4;;;0.0;;3;;;;1;0;0.015;2025-06-07 21:00:00;2025;6;June
MAH;16.0;15.8;16.1;;;90.2;16.4;14.4;964.9;1015.5;1016.4;;;4.0;191;2.6;9.4;14.4;3.9;14.0;;;0.0;;2;;;;1;0;0.004;2025-06-07 22:00:00;2025;6;June
MAH;16.7;15.8;17.4;;;80.8;15.3;13.3;965.0;1015.4;1016.5;;;7.7;227;2.8;10.1;27.7;7.5;27.0;;;0.0;;2;;;;1;0;0.014;2025-06-07 23:00:00;2025;6;June
MAH;17.1;16.9;17.4;;;66.2;12.9;10.8;965.1;1015.5;1016.6;;;10.1;236;4.5;16.2;36.4;9.5;34.2;;;0.0;;2;;;;1;0;0.041;2025-06-08 00:00:00;2025;6;June
MAH;16.9;16.7;17.1;;;64.8;12.5;10.3;965.4;1015.8;1016.9;;;11.0;235;5.2;18.7;39.6;10.7;38.5;;;0.0;;2;;;;1;0;0.046;2025-06-08 01:00:00;2025;6;June
MAH;16.4;16.2;16.6;;;66.2;12.3;10.1;965.4;1015.9;1016.9;;;9.7;233;4.5;16.2;34.9;9.1;32.8;;;0.0;;2;;;;1;0;0.04;2025-06-08 02:00:00;2025;6;June
MAH;16.0;15.6;16.2;;;64.9;11.8;9.4;965.5;1016.1;1017.0;;;12.7;208;5.8;20.9;45.7;11.7;42.1;;;0.0;;2;;;;1;0;0.047;2025-06-08 03:00:00;2025;6;June
MAH;16.0;15.7;16.2;;;64.1;11.6;9.2;966.0;1016.6;1017.5;;;12.3;223;5.3;19.1;44.3;12.0;43.2;;;0.0;;4;;;;3;0;0.046;2025-06-08 04:00:00;2025;6;June
MAH;15.4;15.2;15.6;;;69.0;12.1;9.8;966.7;1017.5;1018.2;;;8.6;216;4.4;15.8;31.0;8.4;30.2;;;0.0;;37;;;;32;2;0.082;2025-06-08 05:00:00;2025;6;June
MAH;15.7;15.4;16.0;;;65.6;11.7;9.3;966.9;1017.7;1018.5;;;12.0;252;4.7;16.9;43.2;11.4;41.0;;;0.0;;152;;;;100;26;0.135;2025-06-08 06:00:00;2025;6;June
MAH;16.0;15.9;16.2;;;64.0;11.7;9.2;967.8;1018.5;1019.4;;;12.4;267;5.4;19.4;44.6;11.4;41.0;;;0.0;;167;;;;150;1;0.165;2025-06-08 07:00:00;2025;6;June
MAH;16.5;16.1;16.7;;;59.3;11.1;8.5;968.2;1018.9;1019.8;;;12.2;257;5.7;20.5;43.9;11.6;41.8;;;0.0;;289;;;;239;6;0.234;2025-06-08 08:00:00;2025;6;June
MAH;18.4;17.1;19.4;;;55.0;11.6;9.2;968.3;1018.6;1019.9;;;12.9;248;6.1;22.0;46.4;12.5;45.0;;;0.0;;675;;;;258;46;0.428;2025-06-08 09:00:00;2025;6;June
MAH;20.0;19.6;20.4;;;47.3;11.1;8.4;968.4;1018.5;1020.0;;;12.7;243;7.1;25.6;45.7;11.8;42.5;;;0.0;;864;;;;333;46;0.568;2025-06-08 10:00:00;2025;6;June
MAH;17.5;16.6;18.4;;;59.6;11.9;9.5;969.3;1019.8;1021.0;;;11.8;263;5.4;19.4;42.5;11.2;40.3;;;0.0;;431;;;;334;8;0.31;2025-06-08 11:00:00;2025;6;June
MAH;17.9;17.3;18.5;;;56.8;11.7;9.2;970.1;1020.6;1021.8;;;12.5;263;5.5;19.8;45.0;11.8;42.5;;;0.0;;576;;;;413;12;0.386;2025-06-08 12:00:00;2025;6;June
MAH;19.1;18.3;19.5;;;53.3;11.7;9.3;970.3;1020.6;1022.0;;;10.1;274;5.1;18.4;36.4;9.4;33.8;;;0.0;;869;;;;301;49;0.537;2025-06-08 13:00:00;2025;6;June
MAH;19.7;18.4;20.7;;;48.6;11.1;8.5;970.2;1020.4;1021.9;;;10.5;248;4.9;17.6;37.8;10.0;36.0;;;0.0;;658;;;;295;36;0.454;2025-06-08 14:00:00;2025;6;June
MAH;20.4;20.0;20.8;;;43.9;10.5;7.7;970.2;1020.2;1021.9;;;9.9;249;4.9;17.6;35.6;9.5;34.2;;;0.0;;651;;;;227;49;0.462;2025-06-08 15:00:00;2025;6;June
MAH;20.1;19.8;20.3;;;43.1;10.1;7.1;970.3;1020.4;1022.0;;;7.2;263;3.6;13.0;25.9;7.1;25.6;;;0.0;;542;;;;224;57;0.38;2025-06-08 16:00:00;2025;6;June
MAH;19.2;18.6;19.9;;;47.9;10.7;7.9;970.3;1020.6;1022.0;;;7.6;302;3.8;13.7;27.4;7.3;26.3;;;0.0;;382;;;;179;60;0.279;2025-06-08 17:00:00;2025;6;June
MAH;17.9;17.6;18.3;;;54.8;11.3;8.7;970.7;1021.2;1022.4;;;6.9;316;3.0;10.8;24.8;6.8;24.5;;;0.0;;216;;;;120;60;0.159;2025-06-08 18:00:00;2025;6;June
MAH;17.0;16.1;17.8;;;56.6;10.9;8.3;970.9;1021.6;1022.6;;;4.5;306;1.2;4.3;16.2;4.1;14.8;;;0.0;;70;;;;53;3;0.045;2025-06-08 19:00:00;2025;6;June
MAH;14.8;13.2;16.1;;;68.3;11.5;9.0;971.4;1022.5;1023.1;;;3.8;180;1.1;4.0;13.7;3.5;12.6;;;0.0;;9;;;;8;0;0.01;2025-06-08 20:00:00;2025;6;June
MAH;12.9;12.1;13.6;;;81.3;12.1;9.7;971.9;1023.5;1023.7;;;2.5;142;1.3;4.7;9.0;2.5;9.0;;;0.0;;3;;;;2;0;0.004;2025-06-08 21:00:00;2025;6;June
MAH;11.1;10.5;11.7;;;87.9;11.6;9.1;972.2;1024.1;1024.0;;;3.1;315;0.8;2.9;11.2;2.9;10.4;;;0.0;;3;;;;2;0;-0.003;2025-06-08 22:00:00;2025;6;June
MAH;10.3;9.9;10.7;;;93.1;11.6;9.2;972.6;1024.6;1024.4;;;1.7;231;0.8;2.9;6.1;1.7;6.1;;;0.0;;3;;;;2;0;-0.004;2025-06-08 23:00:00;2025;6;June
MAH;9.3;9.0;9.8;;;96.4;11.3;8.7;972.6;1024.9;1024.4;;;2.2;162;0.6;2.2;7.9;2.2;7.9;;;0.0;;3;;;;1;0;-0.006;2025-06-09 00:00:00;2025;6;June
MAH;8.5;7.8;8.8;;;97.2;10.8;8.0;972.6;1025.0;1024.4;;;1.7;360;0.9;3.2;6.1;1.7;6.1;;;0.0;;3;;;;2;0;-0.005;2025-06-09 01:00:00;2025;6;June
MAH;7.8;7.6;7.9;;;99.1;10.5;7.7;972.7;1025.3;1024.5;;;1.2;360;0.4;1.4;4.3;1.2;4.3;;;0.0;;2;;;;1;0;-0.007;2025-06-09 02:00:00;2025;6;June
MAH;7.5;6.7;8.1;;;99.2;10.3;7.4;972.9;1025.5;1024.7;;;1.6;56;0.5;1.8;5.8;1.5;5.4;;;0.0;;3;;;;1;0;-0.006;2025-06-09 03:00:00;2025;6;June
MAH;7.1;6.7;7.4;;;99.2;10.0;7.0;973.1;1025.8;1024.9;;;1.2;360;0.5;1.8;4.3;1.2;4.3;;;0.0;;6;;;;5;0;-0.006;2025-06-09 04:00:00;2025;6;June
MAH;7.0;6.4;7.6;;;99.2;9.9;6.9;973.2;1026.0;1025.0;;;1.1;76;0.5;1.8;4.0;1.1;4.0;;;0.0;;63;;;;44;13;0.017;2025-06-09 05:00:00;2025;6;June
MAH;9.3;8.1;10.7;;;96.4;11.3;8.8;973.3;1025.6;1025.1;;;1.1;63;0.5;1.8;4.0;1.1;4.0;;;0.0;;204;;;;94;60;0.082;2025-06-09 06:00:00;2025;6;June
MAH;12.5;11.1;13.7;;;87.9;12.7;10.5;973.4;1025.0;1025.2;;;3.4;9;1.4;5.0;12.2;3.2;11.5;;;0.0;;385;;;;149;60;0.182;2025-06-09 07:00:00;2025;6;June
MAH;15.2;14.2;16.1;;;71.5;12.3;10.0;973.4;1024.5;1025.2;;;5.1;32;2.5;9.0;18.4;4.9;17.6;;;0.0;;566;;;;206;60;0.302;2025-06-09 08:00:00;2025;6;June
MAH;16.9;16.3;17.6;;;57.8;11.1;8.5;973.1;1023.9;1024.9;;;5.8;31;3.6;13.0;20.9;5.5;19.8;;;0.0;;723;;;;240;60;0.419;2025-06-09 09:00:00;2025;6;June
MAH;17.8;17.4;18.2;;;52.5;10.7;8.0;972.9;1023.6;1024.7;;;6.6;33;3.9;14.0;23.8;6.4;23.0;;;0.0;;845;;;;257;60;0.504;2025-06-09 10:00:00;2025;6;June
MAH;18.7;18.4;18.9;;;53.3;11.5;9.0;972.6;1023.0;1024.4;;;6.3;41;3.8;13.7;22.7;6.3;22.7;;;0.0;;925;;;;272;60;0.561;2025-06-09 11:00:00;2025;6;June
MAH;19.8;19.1;20.4;;;50.7;11.7;9.3;972.1;1022.3;1023.9;;;5.9;36;3.4;12.2;21.2;5.7;20.5;;;0.0;;963;;;;280;60;0.603;2025-06-09 12:00:00;2025;6;June
MAH;20.8;20.4;21.4;;;47.8;11.7;9.3;971.4;1021.4;1023.1;;;6.1;33;3.4;12.2;22.0;5.8;20.9;;;0.0;;935;;;;281;60;0.605;2025-06-09 13:00:00;2025;6;June
MAH;21.5;21.3;21.7;;;45.8;11.8;9.3;971.2;1021.1;1022.9;;;5.6;28;3.1;11.2;20.2;5.5;19.8;;;0.0;;840;;;;247;60;0.559;2025-06-09 14:00:00;2025;6;June
MAH;22.1;21.9;22.3;;;46.6;12.4;10.1;971.0;1020.7;1022.7;;;5.0;30;2.7;9.7;18.0;4.8;17.3;;;0.0;;728;;;;190;60;0.49;2025-06-09 15:00:00;2025;6;June
MAH;22.3;22.2;22.5;;;47.3;12.8;10.6;970.6;1020.3;1022.3;;;5.2;36;2.7;9.7;18.7;5.0;18.0;;;0.0;;573;;;;163;60;0.396;2025-06-09 16:00:00;2025;6;June
MAH;21.8;21.5;22.1;;;50.5;13.2;11.1;970.4;1020.2;1022.1;;;4.9;10;3.1;11.2;17.6;4.8;17.3;;;0.0;;392;;;;139;60;0.286;2025-06-09 17:00:00;2025;6;June
MAH;20.7;19.8;21.4;;;59.0;14.3;12.3;970.6;1020.6;1022.3;;;4.4;357;2.3;8.3;15.8;4.2;15.1;;;0.0;;214;;;;100;60;0.153;2025-06-09 18:00:00;2025;6;June
MAH;18.3;17.5;19.3;;;74.1;15.6;13.6;970.7;1021.1;1022.4;;;2.8;328;1.5;5.4;10.1;2.7;9.7;;;0.0;;68;;;;50;9;0.042;2025-06-09 19:00:00;2025;6;June
MAH;16.1;14.9;17.2;;;83.7;15.3;13.3;970.9;1021.8;1022.6;;;1.3;233;0.6;2.2;4.7;1.3;4.7;;;0.0;;9;;;;8;0;-0.001;2025-06-09 20:00:00;2025;6;June
MAH;14.1;13.6;14.8;;;91.2;14.6;12.6;971.3;1022.5;1023.0;;;1.3;225;0.6;2.2;4.7;1.2;4.3;;;0.0;;3;;;;2;0;-0.005;2025-06-09 21:00:00;2025;6;June
MAH;12.5;12.4;12.6;;;96.6;14.0;12.0;971.3;1022.9;1023.0;;;1.0;288;0.5;1.8;3.6;1.0;3.6;;;0.0;;3;;;;2;0;-0.006;2025-06-09 22:00:00;2025;6;June
MAH;11.7;10.7;12.2;;;97.6;13.4;11.3;971.3;1023.0;1023.0;;;2.1;202;1.2;4.3;7.6;2.1;7.6;;;0.0;;3;;;;2;0;-0.005;2025-06-09 23:00:00;2025;6;June
MAH;11.0;10.6;11.2;;;98.6;13.0;10.8;971.1;1023.0;1022.8;;;1.6;219;0.7;2.5;5.8;1.6;5.8;;;0.0;;3;;;;2;0;-0.006;2025-06-10 00:00:00;2025;6;June
MAH;9.9;9.6;10.4;;;99.2;12.1;9.8;971.0;1023.0;1022.7;;;2.0;233;0.7;2.5;7.2;2.0;7.2;;;0.0;;3;;;;2;0;-0.006;2025-06-10 01:00:00;2025;6;June
MAH;9.3;8.7;10.0;;;99.2;11.6;9.2;970.7;1022.9;1022.4;;;1.7;248;0.6;2.2;6.1;1.6;5.8;;;0.0;;3;;;;2;0;-0.007;2025-06-10 02:00:00;2025;6;June
MAH;8.8;8.4;9.2;;;99.2;11.2;8.7;970.5;1022.7;1022.2;;;1.6;239;0.7;2.5;5.8;1.5;5.4;;;0.0;;2;;;;1;0;-0.007;2025-06-10 03:00:00;2025;6;June
MAH;8.2;7.9;8.4;;;99.2;10.8;8.1;970.5;1022.8;1022.2;;;1.9;230;0.9;3.2;6.8;1.9;6.8;;;0.0;;7;;;;5;0;-0.005;2025-06-10 04:00:00;2025;6;June
MAH;8.5;8.2;8.9;;;99.2;11.0;8.4;970.7;1023.0;1022.4;;;1.5;243;0.7;2.5;5.4;1.4;5.0;;;0.0;;67;;;;42;27;0.018;2025-06-10 05:00:00;2025;6;June
MAH;11.0;9.5;12.6;;;99.2;13.1;10.9;970.9;1022.7;1022.6;;;1.2;270;0.7;2.5;4.3;1.2;4.3;;;0.0;;209;;;;90;60;0.087;2025-06-10 06:00:00;2025;6;June
MAH;14.3;13.1;15.6;;;88.3;14.3;12.3;971.1;1022.3;1022.8;;;1.4;146;0.5;1.8;5.0;1.3;4.7;;;0.0;;385;;;;151;60;0.197;2025-06-10 07:00:00;2025;6;June
MAH;17.1;16.0;18.1;;;74.4;14.5;12.6;971.0;1021.6;1022.7;;;2.7;196;1.0;3.6;9.7;2.6;9.4;;;0.0;;554;;;;220;60;0.314;2025-06-10 08:00:00;2025;6;June
MAH;19.3;18.3;20.1;;;63.8;14.2;12.2;970.4;1020.6;1022.1;;;4.2;214;1.7;6.1;15.1;4.0;14.4;;;0.0;;707;;;;266;60;0.43;2025-06-10 09:00:00;2025;6;June
MAH;21.2;20.4;21.7;;;58.1;14.6;12.6;969.8;1019.6;1021.5;;;3.9;213;1.9;6.8;14.0;3.6;13.0;;;0.0;;827;;;;283;60;0.53;2025-06-10 10:00:00;2025;6;June
MAH;22.6;21.8;23.2;;;56.8;15.5;13.6;969.1;1018.6;1020.7;;;4.9;186;2.0;7.2;17.6;4.8;17.3;;;0.0;;909;;;;312;60;0.6;2025-06-10 11:00:00;2025;6;June
MAH;24.2;23.8;24.7;;;52.7;15.9;14.0;968.6;1017.8;1020.2;;;4.6;191;2.3;8.3;16.6;4.4;15.8;;;0.0;;896;;;;376;60;0.618;2025-06-10 12:00:00;2025;6;June
MAH;25.2;24.8;25.5;;;50.6;16.2;14.2;968.1;1017.1;1019.7;;;5.4;204;3.2;11.5;19.4;5.2;18.7;;;0.0;;796;;;;461;42;0.58;2025-06-10 13:00:00;2025;6;June
MAH;25.6;25.0;26.2;;;48.4;15.9;13.9;967.8;1016.8;1019.4;;;5.1;189;3.2;11.5;18.4;5.0;18.0;;;0.0;;747;;;;374;47;0.554;2025-06-10 14:00:00;2025;6;June
MAH;26.5;26.2;26.9;;;45.4;15.7;13.7;967.5;1016.3;1019.1;;;4.5;191;2.7;9.7;16.2;4.4;15.8;;;0.0;;611;;;;370;35;0.472;2025-06-10 15:00:00;2025;6;June
MAH;26.1;25.9;26.2;;;49.5;16.7;14.7;967.3;1016.2;1018.9;;;3.6;197;2.2;7.9;13.0;3.5;12.6;;;0.0;;418;;;;331;2;0.332;2025-06-10 16:00:00;2025;6;June
MAH;26.0;25.6;26.2;;;50.5;16.9;14.8;967.4;1016.2;1019.0;;;5.0;225;1.1;4.0;18.0;4.8;17.3;;;0.0;;341;;;;228;22;0.243;2025-06-10 17:00:00;2025;6;June
MAH;24.5;23.8;25.4;;;33.3;10.2;7.3;967.5;1016.6;1019.1;;;3.6;274;1.6;5.8;13.0;3.5;12.6;;;0.0;;199;;;;155;0;0.165;2025-06-10 18:00:00;2025;6;June
MAH;22.2;21.3;23.0;;;47.4;12.6;10.4;967.8;1017.4;1019.4;;;4.3;286;1.6;5.8;15.5;4.1;14.8;;;0.0;;61;;;;56;0;0.072;2025-06-10 19:00:00;2025;6;June
MAH;21.0;19.8;21.8;;;53.6;13.3;11.2;968.3;1018.1;1019.9;;;4.9;258;2.5;9.0;17.6;4.6;16.6;;;0.0;;7;;;;6;0;0.046;2025-06-10 20:00:00;2025;6;June
MAH;18.2;17.0;19.7;;;65.0;13.6;11.5;968.9;1019.3;1020.5;;;3.9;166;1.8;6.5;14.0;3.9;14.0;;;0.0;;4;;;;3;0;0.022;2025-06-10 21:00:00;2025;6;June
MAH;15.3;13.7;16.5;;;77.7;13.4;11.4;969.3;1020.2;1021.0;;;3.0;231;1.2;4.3;10.8;3.0;10.8;;;0.0;;4;;;;3;0;0.005;2025-06-10 22:00:00;2025;6;June
MAH;13.7;12.3;14.6;;;85.5;13.4;11.3;969.3;1020.5;1021.0;;;3.1;164;1.3;4.7;11.2;3.1;11.2;;;0.0;;3;;;;2;0;0.002;2025-06-10 23:00:00;2025;6;June
MAH;12.2;11.9;12.6;;;91.5;13.0;10.8;969.4;1020.9;1021.1;;;2.0;297;0.7;2.5;7.2;2.0;7.2;;;0.0;;3;;;;2;0;-0.004;2025-06-11 00:00:00;2025;6;June
MAH;11.4;10.6;12.1;;;95.8;12.9;10.7;969.5;1021.1;1021.2;;;2.1;45;1.0;3.6;7.6;2.0;7.2;;;0.0;;3;;;;2;0;-0.005;2025-06-11 01:00:00;2025;6;June
MAH;11.0;9.9;11.6;;;97.0;12.7;10.5;969.5;1021.3;1021.2;;;1.5;207;0.7;2.5;5.4;1.4;5.0;;;0.0;;3;;;;2;0;-0.006;2025-06-11 02:00:00;2025;6;June
MAH;10.4;9.8;10.7;;;99.2;12.5;10.3;969.5;1021.4;1021.2;;;1.3;360;0.7;2.5;4.7;1.3;4.7;;;0.0;;3;;;;1;0;-0.006;2025-06-11 03:00:00;2025;6;June
